State Name,County,State_ID
Texas,Johnson,TX
Texas,Guadalupe,TX
Texas,Midland,TX
Texas,Comal,TX
Texas,Ector,TX
Texas,Parker,TX
Texas,Kaufman,TX
Texas,Taylor,TX
Texas,Randall,TX
Texas,Grayson,TX
Texas,Wichita,TX
Texas,Gregg,TX
Texas,Tom Green,TX
Texas,Potter,TX
Texas,Rockwall,TX
Texas,Hunt,TX
Texas,Bastrop,TX
Texas,Liberty,TX
Texas,Bowie,TX
Texas,Victoria,TX
Texas,Angelina,TX
Texas,Orange,TX
Texas,Coryell,TX
Texas,Henderson,TX
Texas,Walker,TX
Texas,Wise,TX
Texas,Harrison,TX
Texas,San Patricio,TX
Texas,Starr,TX
Texas,Nacogdoches,TX
Texas,Hood,TX
Texas,Van Zandt,TX
Texas,Anderson,TX
Texas,Maverick,TX
Texas,Waller,TX
Texas,Hardin,TX
Texas,Navarro,TX
Texas,Kerr,TX
Texas,Rusk,TX
Texas,Medina,TX
Texas,Cherokee,TX
Texas,Polk,TX
Texas,Wilson,TX
Texas,Lamar,TX
Texas,Burnet,TX
Texas,Atascosa,TX
Texas,Val Verde,TX
Texas,Chambers,TX
Texas,Caldwell,TX
Texas,Kendall,TX
Texas,Wood,TX
Texas,Erath,TX
Texas,Cooke,TX
Texas,Wharton,TX
Texas,Upshur,TX
Texas,Jim Wells,TX
Texas,Brown,TX
Texas,Hopkins,TX
Texas,Matagorda,TX
Texas,Hill,TX
Texas,Fannin,TX
Texas,Washington,TX
Texas,Howard,TX
Texas,Jasper,TX
Texas,Hale,TX
Texas,Titus,TX
Texas,Bee,TX
Texas,Kleberg,TX
Texas,Austin,TX
Texas,Grimes,TX
Texas,Cass,TX
Texas,Palo Pinto,TX
Texas,San Jacinto,TX
Texas,Gillespie,TX
Texas,Milam,TX
Texas,Uvalde,TX
Texas,Fayette,TX
Texas,Shelby,TX
Texas,Aransas,TX
Texas,Panola,TX
Texas,Limestone,TX
Texas,Houston,TX
Texas,Lampasas,TX
Texas,Llano,TX
Texas,Gaines,TX
Texas,Hockley,TX
Texas,Moore,TX
Texas,Gray,TX
Texas,Bandera,TX
Texas,Hutchinson,TX
Texas,Colorado,TX
Texas,Lavaca,TX
Texas,Willacy,TX
Texas,Montague,TX
Texas,Calhoun,TX
Texas,Tyler,TX
Texas,DeWitt,TX
Texas,Jones,TX
Texas,Gonzales,TX
Texas,Freestone,TX
Texas,Deaf Smith,TX
Texas,Bosque,TX
Texas,Andrews,TX
Texas,Frio,TX
Texas,Burleson,TX
Texas,Young,TX
Texas,Eastland,TX
Texas,Lee,TX
Texas,Falls,TX
Texas,Robertson,TX
Texas,Scurry,TX
Texas,Leon,TX
Texas,Pecos,TX
Texas,Jackson,TX
Texas,Karnes,TX
Texas,Nolan,TX
Texas,Reeves,TX
Texas,Zapata,TX
Texas,Callahan,TX
Texas,Trinity,TX
Texas,Comanche,TX
Texas,Madison,TX
Texas,Lamb,TX
Texas,Wilbarger,TX
Texas,Camp,TX
Texas,Dawson,TX
Texas,Newton,TX
Texas,Rains,TX
Texas,Morris,TX
Texas,Terry,TX
Texas,Red River,TX
Texas,Blanco,TX
Texas,Live Oak,TX
Texas,Ward,TX
Texas,Franklin,TX
Texas,Clay,TX
Texas,Sabine,TX
Texas,Duval,TX
Texas,Ochiltree,TX
Texas,Runnels,TX
Texas,Parmer,TX
Texas,Zavala,TX
Texas,Marion,TX
Texas,Brewster,TX
Texas,Somervell,TX
Texas,Stephens,TX
Texas,Mitchell,TX
Texas,Dimmit,TX
Texas,Archer,TX
Texas,Jack,TX
Texas,Hamilton,TX
Texas,San Augustine,TX
Texas,Coleman,TX
Texas,McCulloch,TX
Texas,Yoakum,TX
Texas,Winkler,TX
Texas,Castro,TX
Texas,Dallam,TX
Texas,Goliad,TX
Texas,Brooks,TX
Texas,Swisher,TX
Texas,La Salle,TX
Texas,Bailey,TX
Texas,Childress,TX
Texas,Refugio,TX
Texas,Presidio,TX
Texas,Carson,TX
Texas,San Saba,TX
Texas,Garza,TX
Texas,Lynn,TX
Texas,Haskell,TX
Texas,Floyd,TX
Texas,Hartley,TX
Texas,Delta,TX
Texas,Hansford,TX
Texas,Martin,TX
Texas,Crosby,TX
Texas,Wheeler,TX
Texas,Jim Hogg,TX
Texas,Crane,TX
Texas,Mills,TX
Texas,Kimble,TX
Texas,Mason,TX
Texas,Fisher,TX
Texas,Hardeman,TX
Texas,Baylor,TX
Texas,Hemphill,TX
Texas,Sutton,TX
Texas,Knox,TX
Texas,Hudspeth,TX
Texas,Reagan,TX
Texas,Coke,TX
Texas,Donley,TX
Texas,Upton,TX
Texas,Concho,TX
Texas,Kinney,TX
Texas,Shackelford,TX
Texas,Lipscomb,TX
Texas,Crockett,TX
Texas,Collingsworth,TX
Texas,Hall,TX
Texas,Real,TX
Texas,Cochran,TX
Texas,Schleicher,TX
Texas,Sherman,TX
Texas,Culberson,TX
Texas,Oldham,TX
Texas,Jeff Davis,TX
Texas,Menard,TX
Texas,Armstrong,TX
Texas,Cottle,TX
Texas,Dickens,TX
Texas,Irion,TX
Texas,Throckmorton,TX
Texas,Sterling,TX
Texas,Edwards,TX
Texas,Stonewall,TX
Texas,Briscoe,TX
Texas,Motley,TX
Texas,Foard,TX
Texas,Glasscock,TX
Texas,Terrell,TX
Texas,Roberts,TX
Texas,Borden,TX
Texas,McMullen,TX
Texas,Kent,TX
Texas,King,TX
Texas,Kenedy,TX
Texas,Loving,TX
Utah,Salt Lake,UT
Utah,Utah,UT
Utah,Davis,UT
Utah,Weber,UT
Utah,Washington,UT
Utah,Cache,UT
Utah,Tooele,UT
Utah,Box Elder,UT
Utah,Iron,UT
Utah,Summit,UT
Utah,Uintah,UT
Utah,Wasatch,UT
Utah,Sanpete,UT
Utah,Sevier,UT
Utah,Carbon,UT
Utah,Duchesne,UT
Utah,San Juan,UT
Utah,Millard,UT
Utah,Morgan,UT
Utah,Juab,UT
Utah,Emery,UT
Utah,Grand,UT
Utah,Kane,UT
Utah,Beaver,UT
Utah,Garfield,UT
Utah,Rich,UT
Utah,Wayne,UT
Utah,Piute,UT
Utah,Daggett,UT
Vermont,Chittenden,VT
Vermont,Rutland,VT
Vermont,Washington,VT
Vermont,Windsor,VT
Vermont,Franklin,VT
Vermont,Windham,VT
Vermont,Addison,VT
Vermont,Bennington,VT
Vermont,Caledonia,VT
Vermont,Orange,VT
Vermont,Orleans,VT
Vermont,Lamoille,VT
Vermont,Grand Isle,VT
Vermont,Essex,VT
Virginia,Fairfax,VA
Virginia,Prince William,VA
Virginia,Virginia Beach,VA
Virginia,Loudoun,VA
Virginia,Chesterfield,VA
Virginia,Henrico,VA
Virginia,Chesapeake,VA
Virginia,Norfolk,VA
Virginia,Arlington,VA
Virginia,Richmond,VA
Virginia,Newport News,VA
Virginia,Stafford,VA
Virginia,Alexandria,VA
Virginia,Spotsylvania,VA
Virginia,Hampton,VA
Virginia,Albemarle,VA
Virginia,Hanover,VA
Virginia,Montgomery,VA
Virginia,Roanoke,VA
Virginia,Portsmouth,VA
Virginia,Roanoke,VA
Virginia,Suffolk,VA
Virginia,Frederick,VA
Virginia,Rockingham,VA
Virginia,Bedford,VA
Virginia,Lynchburg,VA
Virginia,James City,VA
Virginia,Augusta,VA
Virginia,Fauquier,VA
Virginia,York,VA
Virginia,Pittsylvania,VA
Virginia,Campbell,VA
Virginia,Franklin,VA
Virginia,Washington,VA
Virginia,Culpeper,VA
Virginia,Harrisonburg,VA
Virginia,Henry,VA
Virginia,Charlottesville,VA
Virginia,Shenandoah,VA
Virginia,Prince George,VA
Virginia,Manassas,VA
Virginia,Danville,VA
Virginia,Warren,VA
Virginia,Tazewell,VA
Virginia,Isle of Wight,VA
Virginia,Gloucester,VA
Virginia,Louisa,VA
Virginia,Orange,VA
Virginia,Wise,VA
Virginia,Halifax,VA
Virginia,Pulaski,VA
Virginia,Botetourt,VA
Virginia,Accomack,VA
Virginia,Petersburg,VA
Virginia,Amherst,VA
Virginia,Caroline,VA
Virginia,Powhatan,VA
Virginia,Mecklenburg,VA
Virginia,Smyth,VA
Virginia,Carroll,VA
Virginia,Wythe,VA
Virginia,Fredericksburg,VA
Virginia,Winchester,VA
Virginia,Dinwiddie,VA
Virginia,Fluvanna,VA
Virginia,King George,VA
Virginia,Russell,VA
Virginia,Staunton,VA
Virginia,Salem,VA
Virginia,Goochland,VA
Virginia,Fairfax,VA
Virginia,Page,VA
Virginia,New Kent,VA
Virginia,Hopewell,VA
Virginia,Rockbridge,VA
Virginia,Waynesboro,VA
Virginia,Lee,VA
Virginia,Prince Edward,VA
Virginia,Scott,VA
Virginia,Greene,VA
Virginia,Buchanan,VA
Virginia,Westmoreland,VA
Virginia,Colonial Heights,VA
Virginia,Southampton,VA
Virginia,King William,VA
Virginia,Patrick,VA
Virginia,Manassas Park,VA
Virginia,Bristol,VA
Virginia,Buckingham,VA
Virginia,Giles,VA
Virginia,Radford,VA
Virginia,Appomattox,VA
Virginia,Brunswick,VA
Virginia,Nottoway,VA
Virginia,Floyd,VA
Virginia,Williamsburg,VA
Virginia,Grayson,VA
Virginia,Alleghany,VA
Virginia,Clarke,VA
Virginia,Nelson,VA
Virginia,Falls Church,VA
Virginia,Dickenson,VA
Virginia,Madison,VA
Virginia,Martinsville,VA
Virginia,Amelia,VA
Virginia,Poquoson,VA
Virginia,Northampton,VA
Virginia,Northumberland,VA
Virginia,Lunenburg,VA
Virginia,Charlotte,VA
Virginia,Greensville,VA
Virginia,Lancaster,VA
Virginia,Sussex,VA
Virginia,Middlesex,VA
Virginia,Essex,VA
Virginia,Cumberland,VA
Virginia,Richmond,VA
Virginia,Mathews,VA
Virginia,Franklin,VA
Virginia,Rappahannock,VA
Virginia,Lexington,VA
Virginia,Charles City,VA
Virginia,Galax,VA
Virginia,King and Queen,VA
Virginia,Buena Vista,VA
Virginia,Surry,VA
Virginia,Bland,VA
Virginia,Covington,VA
Virginia,Emporia,VA
Virginia,Craig,VA
Virginia,Bath,VA
Virginia,Norton,VA
Virginia,Highland,VA
Washington,King,WA
Washington,Pierce,WA
Washington,Snohomish,WA
Washington,Spokane,WA
Washington,Clark,WA
Washington,Thurston,WA
Washington,Kitsap,WA
Washington,Yakima,WA
Washington,Whatcom,WA
Washington,Benton,WA
Washington,Skagit,WA
Washington,Cowlitz,WA
Washington,Grant,WA
Washington,Franklin,WA
Washington,Island,WA
Washington,Lewis,WA
Washington,Chelan,WA
Washington,Clallam,WA
Washington,Grays Harbor,WA
Washington,Mason,WA
Washington,Walla Walla,WA
Washington,Whitman,WA
Washington,Stevens,WA
Washington,Kittitas,WA
Washington,Douglas,WA
Washington,Okanogan,WA
Washington,Jefferson,WA
Washington,Pacific,WA
Washington,Klickitat,WA
Washington,Asotin,WA
Washington,Adams,WA
Washington,San Juan,WA
Washington,Pend Oreille,WA
Washington,Skamania,WA
Washington,Lincoln,WA
Washington,Ferry,WA
Washington,Wahkiakum,WA
Washington,Columbia,WA
Washington,Garfield,WA
West Virginia,Kanawha,WV
West Virginia,Berkeley,WV
West Virginia,Monongalia,WV
West Virginia,Cabell,WV
West Virginia,Wood,WV
West Virginia,Raleigh,WV
West Virginia,Harrison,WV
West Virginia,Mercer,WV
West Virginia,Jefferson,WV
West Virginia,Putnam,WV
West Virginia,Marion,WV
West Virginia,Ohio,WV
West Virginia,Fayette,WV
West Virginia,Wayne,WV
West Virginia,Preston,WV
West Virginia,Greenbrier,WV
West Virginia,Logan,WV
West Virginia,Marshall,WV
West Virginia,Hancock,WV
West Virginia,Randolph,WV
West Virginia,Jackson,WV
West Virginia,Mineral,WV
West Virginia,Mason,WV
West Virginia,Nicholas,WV
West Virginia,Upshur,WV
West Virginia,Mingo,WV
West Virginia,Hampshire,WV
West Virginia,Brooke,WV
West Virginia,Boone,WV
West Virginia,Wyoming,WV
West Virginia,Lincoln,WV
West Virginia,McDowell,WV
West Virginia,Morgan,WV
West Virginia,Lewis,WV
West Virginia,Taylor,WV
West Virginia,Barbour,WV
West Virginia,Wetzel,WV
West Virginia,Hardy,WV
West Virginia,Roane,WV
West Virginia,Braxton,WV
West Virginia,Monroe,WV
West Virginia,Summers,WV
West Virginia,Grant,WV
West Virginia,Ritchie,WV
West Virginia,Webster,WV
West Virginia,Tyler,WV
West Virginia,Clay,WV
West Virginia,Pocahontas,WV
West Virginia,Doddridge,WV
West Virginia,Pleasants,WV
West Virginia,Gilmer,WV
West Virginia,Tucker,WV
West Virginia,Calhoun,WV
West Virginia,Pendleton,WV
West Virginia,Wirt,WV
Wisconsin,Milwaukee,WI
Wisconsin,Dane,WI
Wisconsin,Waukesha,WI
Wisconsin,Brown,WI
Wisconsin,Racine,WI
Wisconsin,Outagamie,WI
Wisconsin,Winnebago,WI
Wisconsin,Kenosha,WI
Wisconsin,Rock,WI
Wisconsin,Marathon,WI
Wisconsin,Washington,WI
Wisconsin,La Crosse,WI
Wisconsin,Sheboygan,WI
Wisconsin,Eau Claire,WI
Wisconsin,Walworth,WI
Wisconsin,Fond du Lac,WI
Wisconsin,St. Croix,WI
Wisconsin,Ozaukee,WI
Wisconsin,Dodge,WI
Wisconsin,Jefferson,WI
Wisconsin,Manitowoc,WI
Wisconsin,Wood,WI
Wisconsin,Portage,WI
Wisconsin,Chippewa,WI
Wisconsin,Sauk,WI
Wisconsin,Columbia,WI
Wisconsin,Calumet,WI
Wisconsin,Grant,WI
Wisconsin,Waupaca,WI
Wisconsin,Barron,WI
Wisconsin,Monroe,WI
Wisconsin,Dunn,WI
Wisconsin,Polk,WI
Wisconsin,Douglas,WI
Wisconsin,Pierce,WI
Wisconsin,Marinette,WI
Wisconsin,Shawano,WI
Wisconsin,Oconto,WI
Wisconsin,Oneida,WI
Wisconsin,Green,WI
Wisconsin,Clark,WI
Wisconsin,Vernon,WI
Wisconsin,Trempealeau,WI
Wisconsin,Door,WI
Wisconsin,Lincoln,WI
Wisconsin,Juneau,WI
Wisconsin,Waushara,WI
Wisconsin,Iowa,WI
Wisconsin,Vilas,WI
Wisconsin,Jackson,WI
Wisconsin,Adams,WI
Wisconsin,Kewaunee,WI
Wisconsin,Taylor,WI
Wisconsin,Langlade,WI
Wisconsin,Green Lake,WI
Wisconsin,Sawyer,WI
Wisconsin,Richland,WI
Wisconsin,Lafayette,WI
Wisconsin,Washburn,WI
Wisconsin,Burnett,WI
Wisconsin,Bayfield,WI
Wisconsin,Crawford,WI
Wisconsin,Ashland,WI
Wisconsin,Marquette,WI
Wisconsin,Rusk,WI
Wisconsin,Price,WI
Wisconsin,Buffalo,WI
Wisconsin,Forest,WI
Wisconsin,Pepin,WI
Wisconsin,Iron,WI
Wisconsin,Florence,WI
Wisconsin,Menominee,WI
Wyoming,Laramie,WY
Wyoming,Natrona,WY
Wyoming,Campbell,WY
Wyoming,Sweetwater,WY
Wyoming,Fremont,WY
Wyoming,Albany,WY
Wyoming,Sheridan,WY
Wyoming,Park,WY
Wyoming,Teton,WY
Wyoming,Uinta,WY
Wyoming,Lincoln,WY
Wyoming,Carbon,WY
Wyoming,Converse,WY
Wyoming,Goshen,WY
Wyoming,Big Horn,WY
Wyoming,Sublette,WY
Wyoming,Platte,WY
Wyoming,Johnson,WY
Wyoming,Washakie,WY
Wyoming,Crook,WY
Wyoming,Weston,WY
Wyoming,Hot Springs,WY
Wyoming,Niobrara,WY
